date,open,high,low,close,volume
2021-10-12,91.182,92.4655,87.8004,89.0839,727263
2021-10-13,88.9419,89.4942,88.6736,89.2259,1882147
2021-10-14,89.0131,92.3529,87.4929,90.8327,1901318
2021-10-15,90.6666,92.0838,87.6767,89.094,343216
2021-10-18,88.9593,89.925,86.9739,87.9396,1330824
2021-10-19,88.1821,89.262,86.1626,87.2424,951751
2021-10-20,87.3706,88.5009,84.9423,86.0725,1719454
2021-10-21,86.2548,87.5417,85.54,86.8269,1417341
2021-10-22,86.9305,87.6807,85.3209,86.0711,1058628
2021-10-25,85.9759,86.5275,84.8868,85.4384,837234
2021-10-26,85.3826,87.3637,84.4811,86.4622,328064
2021-10-27,86.4315,86.9675,85.2429,85.779,833546
2021-10-28,85.6727,87.4006,84.8784,86.6064,221798
2021-10-29,86.5656,87.3925,84.8214,85.6483,1930209
2021-11-01,85.7877,86.5801,83.6135,84.4059,1352458
2021-11-02,84.191,85.3784,81.2156,82.4029,1175918
2021-11-03,82.2924,86.7416,80.6477,85.0969,967046
2021-11-04,85.0862,85.5701,84.5053,84.9891,1364704
2021-11-05,85.079,86.3892,84.2841,85.5943,992858
2021-11-08,85.6692,86.3556,85.1547,85.841,1840282
2021-11-09,85.9569,86.9656,85.3147,86.3235,786779
2021-11-10,86.119,87.3591,85.4174,86.6574,997408
2021-11-11,86.4914,90.9818,84.8359,89.3263,520933
2021-11-12,89.2239,90.0253,87.4277,88.2291,1483033
2021-11-15,88.1136,89.4813,85.1328,86.5005,1052620
2021-11-16,86.6331,87.8142,84.3123,85.4934,703310
2021-11-17,85.7464,86.753,83.0931,84.0996,658631
2021-11-18,84.192,86.0295,83.5187,85.3562,1735880
2021-11-19,85.1171,88.0904,83.707,86.6803,1806955
2021-11-22,86.5751,87.5606,84.7479,85.7335,570178
2021-11-23,85.8893,87.1187,83.0354,84.2647,521730
2021-11-24,84.4793,85.1848,83.4244,84.13,1246663
2021-11-25,84.1779,87.6264,82.7489,86.1975,1941819
2021-11-26,86.1193,88.29,80.7483,82.919,1272234
2021-11-29,82.8469,84.6753,82.093,83.9214,1748510
2021-11-30,83.9886,84.8625,82.0112,82.8851,1579142
2021-12-01,83.0662,85.723,81.8786,84.5354,890541
2021-12-02,84.4547,85.1404,82.7985,83.4842,711388
2021-12-03,83.3293,83.985,82.7966,83.4523,1591142
2021-12-06,83.2034,84.0851,81.0012,81.8829,1229570
2021-12-07,81.7048,82.5065,80.2094,81.0111,1245280
2021-12-08,81.1818,84.6276,79.6881,83.1339,285808
2021-12-09,83.196,85.473,82.2254,84.5024,1038677
2021-12-10,84.7511,85.6017,83.4533,84.3038,1592481
2021-12-13,84.086,84.7959,82.8091,83.5189,1661586
2021-12-14,83.4518,84.9298,79.982,81.46,1172896
2021-12-15,81.6045,81.833,81.1033,81.3319,1695424
2021-12-16,81.4105,81.9313,81.1426,81.6633,1648699
2021-12-17,81.451,82.6172,80.7551,81.9213,562711
2021-12-20,81.8728,82.8921,81.1425,82.1618,1491799
2021-12-21,82.2296,83.2056,80.1265,81.1024,1830818
2021-12-22,81.1937,82.0582,80.5294,81.3938,1060389
2021-12-23,81.3702,81.9994,81.0851,81.7143,257749
2021-12-24,81.5614,85.3427,79.9217,83.703,1965099
2021-12-27,83.937,88.1778,82.1375,86.3783,209941
2021-12-28,86.3609,86.9734,85.8634,86.4759,357660
2021-12-29,86.5887,87.3189,85.0486,85.7788,1070618
2021-12-30,85.7967,86.5503,85.2256,85.9791,791333
2021-12-31,85.7628,86.1194,85.1352,85.4918,742400
2022-01-03,85.3567,86.066,84.135,84.8443,1884051
2022-01-04,84.6218,85.7647,83.9282,85.0711,960805
2022-01-05,84.9132,85.7225,83.2436,84.0529,338973
2022-01-06,83.9017,85.9776,83.057,85.1329,1062218
2022-01-07,85.0894,85.4872,84.8992,85.2969,684406
2022-01-10,85.2057,86.4479,84.6615,85.9037,1042993
2022-01-11,85.8328,86.5647,85.221,85.9529,1703585
2022-01-12,86.1163,86.7198,84.7118,85.3153,1834115
2022-01-13,85.0703,85.5245,83.9582,84.4124,1481305
2022-01-14,84.2115,84.7481,83.8861,84.4227,1852757
2022-01-17,84.5786,85.2154,83.4037,84.0404,601491
2022-01-18,84.0575,85.3561,83.3532,84.6518,823167
2022-01-19,84.6207,85.685,83.8864,84.9507,1622524
2022-01-20,84.8321,86.0293,82.3357,83.5329,717699
2022-01-21,83.5542,84.7518,82.7466,83.9442,1235387
2022-01-24,83.804,84.9777,81.3973,82.571,1377197
2022-01-25,82.7485,83.3752,81.5133,82.1401,760695
2022-01-26,82.2998,82.5457,81.8776,82.1236,557153
2022-01-27,82.0358,83.6979,78.2016,79.8637,200676
2022-01-28,79.6358,80.9497,79.0646,80.3785,920862
2022-01-31,80.5655,81.5627,79.9608,80.958,939465
2022-02-01,80.8603,81.4956,80.5014,81.1368,1492322
2022-02-02,81.2131,81.8424,80.3472,80.9765,1511396
2022-02-03,81.1505,81.4705,80.5631,80.8832,210241
2022-02-04,81.028,81.8248,79.2353,80.0322,1065766
2022-02-07,80.2063,80.4596,79.8353,80.0886,1589286
2022-02-08,80.0834,80.7574,79.1134,79.7874,1942538
2022-02-09,79.9513,80.884,79.3713,80.304,1520912
2022-02-10,80.2853,81.2429,78.2201,79.1777,723079
2022-02-11,79.0655,80.5419,78.4112,79.8877,897073
2022-02-14,79.8785,80.9342,79.4115,80.4672,867213
2022-02-15,80.3877,81.351,79.7131,80.6764,646109
2022-02-16,80.8057,81.4359,79.8762,80.5064,209633
2022-02-17,80.6666,82.5214,79.7343,81.5891,1172075
2022-02-18,81.4134,82.789,78.4816,79.8572,686902
2022-02-21,79.6964,81.7821,78.7513,80.8369,732154
2022-02-22,80.7805,82.0709,80.233,81.5234,861288
2022-02-23,81.5054,83.0259,80.7265,82.247,1677954
2022-02-24,82.4722,83.6254,81.9289,83.0822,1505978
2022-02-25,83.3023,84.0143,81.8823,82.5943,1263098
2022-02-28,82.8258,83.2615,82.177,82.6128,1514463
2022-03-01,82.7267,84.6678,81.8192,83.7604,752115
2022-03-02,83.8494,85.6044,82.8702,84.6251,888365
2022-03-03,84.5086,86.0655,83.6337,85.1906,1653826
2022-03-04,85.1255,86.2091,82.493,83.5766,1322920
2022-03-07,83.3272,85.7405,82.1668,84.5801,1293659
2022-03-08,84.7491,87.7341,83.3745,86.3595,563659
2022-03-09,86.2435,89.2617,84.884,87.9022,437532
2022-03-10,87.6803,89.2206,86.8966,88.4369,603006
2022-03-11,88.339,89.7502,85.2927,86.7038,945209
2022-03-14,86.6118,89.2968,85.4701,88.1551,680958
2022-03-15,88.2736,88.4571,88.0212,88.2046,1081521
2022-03-16,87.943,89.5266,83.6644,85.248,685433
2022-03-17,85.1099,86.9226,84.2033,86.0159,1900536
2022-03-18,86.2205,87.4165,83.2174,84.4134,1944151
2022-03-21,84.5932,85.6565,82.026,83.0893,777197
2022-03-22,83.1537,83.7167,82.0619,82.6249,1540121
2022-03-23,82.6541,85.7225,81.5046,84.5729,1007331
2022-03-24,84.4322,84.5781,84.2659,84.4118,1635533
2022-03-25,84.6018,85.4051,84.2592,85.0625,1958229
2022-03-28,85.1956,89.2142,83.5425,87.5611,1690595
2022-03-29,87.5679,91.2194,86.1647,89.8162,967077
2022-03-30,89.6335,90.3721,89.1495,89.8881,1091281
2022-03-31,89.7348,90.4448,89.0744,89.7844,1688794
2022-04-01,89.7194,90.8283,87.2897,88.3986,866961
2022-04-04,88.309,89.1367,86.9261,87.7538,374537
2022-04-05,87.5227,89.5649,86.4905,88.5327,883249
2022-04-06,88.483,90.2893,87.4525,89.2588,908867
2022-04-07,89.2313,89.9291,88.9131,89.6108,349766
2022-04-08,89.4963,92.1757,88.3909,91.0703,530848
2022-04-11,91.007,92.0209,89.2605,90.2743,914822
2022-04-12,90.1836,90.8665,89.7137,90.3967,1791174
2022-04-13,90.3299,92.7531,89.0853,91.5085,930883
2022-04-14,91.5738,93.0359,90.9508,92.4129,1194710
2022-04-15,92.4114,94.7941,91.5301,93.9127,742188
2022-04-18,93.7423,95.5742,92.7019,94.5337,593382
2022-04-19,94.7012,95.2718,93.6817,94.2524,510180
2022-04-20,94.2598,95.5123,93.5703,94.8227,365918
2022-04-21,94.799,96.0311,92.4302,93.6623,327927
2022-04-22,93.7822,95.0346,90.4701,91.7225,957633
2022-04-25,91.8613,93.6723,90.8073,92.6183,1222091
2022-04-26,92.8123,93.2024,92.3052,92.6953,373527
2022-04-27,92.8684,93.6522,92.4451,93.2288,1822119
2022-04-28,93.3234,94.6027,89.9449,91.2243,1073440
2022-04-29,91.3453,91.9462,90.3375,90.9384,1776637
2022-05-02,90.7513,91.3104,89.8034,90.3624,1511817
2022-05-03,90.4705,91.578,88.3573,89.4649,952380
2022-05-04,89.3331,90.6987,85.4672,86.8328,758695
2022-05-05,86.7067,86.8354,86.5435,86.6722,689110
2022-05-06,86.4746,89.0389,85.5029,88.0671,501467
2022-05-09,88.0127,89.6078,87.1887,88.7839,1103386
2022-05-10,88.5281,89.204,87.5735,88.2493,850745
2022-05-11,88.3324,88.8938,87.9024,88.4637,1089924
2022-05-12,88.5954,90.6187,87.6228,89.6461,499085
2022-05-13,89.7943,91.9517,84.2163,86.3737,1425712
2022-05-16,86.1814,86.7374,85.9312,86.4872,1718910
2022-05-17,86.5604,88.1067,85.8934,87.4397,1204728
2022-05-18,87.6172,89.6767,86.4888,88.5483,373024
2022-05-19,88.3018,92.5129,86.7071,90.9182,481373
2022-05-20,90.751,94.0791,89.2004,92.5284,1533696
2022-05-23,92.3995,93.7968,91.6732,93.0705,760608
2022-05-24,93.0493,94.087,92.5507,93.5884,800910
2022-05-25,93.4043,95.4547,92.6568,94.7071,1932786
2022-05-26,94.7292,95.2547,93.6071,94.1326,1511077
2022-05-27,94.0445,94.5664,93.6765,94.1984,985215
2022-05-30,94.2861,96.4079,93.3335,95.4553,1587728
2022-05-31,95.4732,99.6637,93.8211,98.0116,701062
2022-06-01,98.1212,98.7031,97.2684,97.8504,443099
2022-06-02,97.7015,98.2967,97.2368,97.8321,1043282
2022-06-03,97.9536,98.33,97.7488,98.1251,1561712
2022-06-06,98.2633,100.9234,97.1945,99.8546,706510
2022-06-07,99.9876,100.7958,99.0112,99.8193,1902117
2022-06-08,99.5608,102.8505,98.3844,101.6741,748609
2022-06-09,101.9463,103.2875,99.0818,100.423,1220694
2022-06-10,100.4693,101.0243,99.6253,100.1802,534480
2022-06-13,100.0434,100.6607,99.3097,99.927,1360881
2022-06-14,99.8875,101.7543,99.0526,100.9194,536415
2022-06-15,100.93,103.2102,99.9379,102.218,780654
2022-06-16,102.2289,103.6443,98.8569,100.2723,311596
2022-06-17,100.1207,101.3092,97.9254,99.114,514067
2022-06-20,98.9742,100.1589,98.3712,99.5559,413242
2022-06-21,99.4744,99.9981,98.2112,98.7349,1539895
2022-06-22,98.9013,100.0519,95.6913,96.8419,1502459
2022-06-23,96.8055,99.5776,95.4409,98.2129,1676838
2022-06-24,97.941,99.636,97.1757,98.8707,762003
2022-06-27,98.8424,100.0273,98.3295,99.5145,571056
2022-06-28,99.3361,100.0241,98.2371,98.9251,556700
2022-06-29,98.6357,101.6971,97.1814,100.2428,404192
2022-06-30,100.5297,101.3161,99.1492,99.9356,356950
2022-07-01,99.8119,102.2727,98.8575,101.3183,834102
2022-07-04,101.3411,102.3041,99.1805,100.1435,447030
2022-07-05,100.0583,100.8259,98.297,99.0646,1326950
2022-07-06,98.7991,99.722,98.4181,99.341,1254933
2022-07-07,99.5799,100.8518,97.1973,98.4692,857118
2022-07-08,98.7266,100.0585,98.0187,99.3506,411335
2022-07-11,99.1636,100.1419,98.7129,99.6911,1935222
2022-07-12,99.6421,100.8612,97.3153,98.5344,598124
2022-07-13,98.4597,99.4835,97.6315,98.6553,1624654
2022-07-14,98.4583,99.1871,97.5107,98.2394,1831310
2022-07-15,98.3347,100.2383,97.5246,99.4282,1849143
2022-07-18,99.5964,100.2941,97.9449,98.6426,1278582
2022-07-19,98.7963,99.5693,97.3432,98.1162,1279355
2022-07-20,98.2194,100.8875,97.0115,99.6796,1676176
2022-07-21,99.391,104.7518,97.1456,102.5063,1560358
2022-07-22,102.34,107.0576,100.2575,104.9751,1401850
2022-07-25,104.9843,105.7245,104.2159,104.9561,1911776
2022-07-26,105.0838,105.4972,104.7201,105.1335,623428
2022-07-27,105.0618,108.4286,103.5968,106.9636,264122
2022-07-28,106.931,107.2548,106.3449,106.6686,1200056
2022-07-29,106.8867,108.1374,104.0555,105.3062,1234839
2022-08-01,105.0052,105.6735,104.6799,105.3482,1732986
2022-08-02,105.2019,106.2978,104.7151,105.8109,536767
2022-08-03,105.6776,106.3785,103.9501,104.651,371903
2022-08-04,104.9604,106.5016,100.9435,102.4847,1631202
2022-08-05,102.3171,103.4663,99.4762,100.6253,1889202
2022-08-08,100.3518,102.5673,99.2358,101.4512,618746
2022-08-09,101.4004,102.0172,99.8501,100.467,647511
2022-08-10,100.5571,100.8686,99.9682,100.2796,1534903
2022-08-11,100.0711,101.3067,99.3062,100.5419,1328793
2022-08-12,100.7468,102.1377,99.9203,101.3112,798715
2022-08-15,101.1267,101.825,100.1649,100.8632,1310233
2022-08-16,100.9868,102.2947,100.1666,101.4744,1372742
2022-08-17,101.2685,102.2735,99.3188,100.3238,354528
2022-08-18,100.5536,101.3581,99.0571,99.8616,1422128
2022-08-19,99.6827,100.8107,97.4457,98.5737,1323201
2022-08-22,98.7106,100.8397,97.8989,100.0279,1835873
2022-08-23,100.2312,100.5878,99.6366,99.9933,551617
2022-08-24,99.8462,100.8149,98.0933,99.062,1770283
2022-08-25,98.8199,99.1337,98.3229,98.6366,1479518
2022-08-26,98.6876,99.277,97.7949,98.3843,988045
2022-08-29,98.3837,100.0239,97.6588,99.299,224535
2022-08-30,99.2866,100.6487,95.9404,97.3025,1440233
2022-08-31,97.4668,98.7924,94.7237,96.0493,1986689
2022-09-01,96.0281,96.7228,94.9566,95.6513,528310
2022-09-02,95.6496,100.9524,93.6252,98.928,451581
2022-09-05,98.9205,101.048,98.0258,100.1533,376530
2022-09-06,100.126,100.8074,99.3285,100.0099,594633
2022-09-07,99.9533,101.9153,98.9448,100.9067,1485314
2022-09-08,100.7014,105.27,98.9123,103.4808,592328
2022-09-09,103.3538,104.1577,102.3133,103.1173,1832303
2022-09-12,102.9718,103.7252,101.8404,102.5938,1776594
2022-09-13,102.4388,105.6519,100.8562,104.0692,1543968
2022-09-14,104.2458,105.3501,103.5068,104.6111,229291
2022-09-15,104.3689,106.5854,103.1489,105.3654,1130173
2022-09-16,105.1792,105.9384,103.8595,104.6187,561635
2022-09-19,104.6352,108.7098,102.8767,106.9513,1333249
2022-09-20,106.831,110.741,105.0572,108.9672,1398020
2022-09-21,108.7974,110.0287,108.271,109.5024,1514141
2022-09-22,109.4192,111.0041,108.591,110.1759,1418107
2022-09-23,110.1773,112.0862,105.511,107.4199,1224792
2022-09-26,107.5323,108.4967,107.1117,108.0761,1653070
2022-09-27,108.3824,109.3979,106.6558,107.6714,853521
2022-09-28,107.8992,108.7598,107.2052,108.0658,1776724
2022-09-29,108.0204,109.9088,106.8772,108.7656,1731369
2022-09-30,108.734,109.3899,107.5058,108.1617,342877
2022-10-03,108.107,109.6542,104.3227,105.8699,864683
2022-10-04,105.7041,107.2092,104.7119,106.217,1276403
2022-10-05,106.5049,107.564,104.1005,105.1595,1826627
2022-10-06,104.8874,105.6826,103.8459,104.6412,1968490
2022-10-07,104.4559,105.1782,103.0652,103.7875,1638926
2022-10-10,103.8883,104.5215,102.6488,103.282,361325
2022-10-11,103.3375,105.1337,98.5109,100.3071,1627435
2022-10-12,100.1739,102.9076,99.1006,101.8343,304343
2022-10-13,102.1012,102.5134,101.7048,102.117,1700719
2022-10-14,102.0616,104.3943,101.1426,103.4753,1518213
2022-10-17,103.535,107.7594,101.6764,105.9007,1976262
2022-10-18,105.6408,106.6737,104.7792,105.8121,1711583
2022-10-19,106.0602,107.5463,101.9398,103.4259,1981754
2022-10-20,103.1795,103.7921,101.6192,102.2317,1398766
2022-10-21,102.1667,103.0198,99.8139,100.6669,1102526
2022-10-24,100.8998,102.045,98.8762,100.0214,644436
2022-10-25,100.2884,100.5201,99.8896,100.1213,879103
2022-10-26,100.364,102.2768,95.6835,97.5964,273374
2022-10-27,97.7882,98.511,97.3527,98.0755,1519717
2022-10-28,97.9186,98.9926,95.1368,96.2108,1094081
2022-10-31,95.9406,97.2721,95.3291,96.6607,1942262
2022-11-01,96.6327,97.1842,96.0375,96.589,1945403
2022-11-02,96.3358,96.4805,96.1169,96.2615,1334150
2022-11-03,96.5275,97.3067,95.4645,96.2437,1870128
2022-11-04,95.9597,96.569,95.0288,95.6381,246264
2022-11-07,95.538,96.0708,94.4202,94.953,1003273
2022-11-08,94.784,95.9282,91.7889,92.9331,269397
2022-11-09,92.6619,93.712,91.9859,93.036,459929
2022-11-10,93.0355,97.2174,91.3174,95.4993,1035496
2022-11-11,95.2564,99.7984,93.5418,98.0838,1625391
2022-11-14,98.3192,100.8376,97.2687,99.7872,1617864
2022-11-15,99.8995,101.4751,99.105,100.6806,1491370
2022-11-16,100.6021,101.6862,98.7307,99.8148,1797499
2022-11-17,100.0194,102.9019,98.7537,101.6362,1971180
2022-11-18,101.8172,102.6153,100.735,101.533,875013
2022-11-21,101.4273,101.9569,100.8862,101.4158,448067
2022-11-22,101.6271,102.4004,100.2476,101.0208,1130904
2022-11-23,101.2811,101.7864,100.6112,101.1164,1894011
2022-11-24,101.1892,102.0561,99.679,100.546,1123461
2022-11-25,100.4565,100.8913,99.9948,100.4296,1951020
2022-11-28,100.671,102.0456,97.6799,99.0546,370244
2022-11-29,99.3178,99.8907,98.0297,98.6026,1052837
2022-11-30,98.5122,103.3133,96.7024,101.5035,201603
2022-12-01,101.2516,102.1301,100.5075,101.386,1455198
2022-12-02,101.6098,102.2464,100.4212,101.0578,1142620
2022-12-05,101.1578,102.6415,100.2238,101.7076,665477
2022-12-06,101.544,103.8046,100.3052,102.5658,1107709
2022-12-07,102.607,103.836,99.8828,101.1117,1351352
2022-12-08,100.9953,101.2463,100.5777,100.8287,1754505
2022-12-09,101.0823,103.0162,100.0352,101.9691,1986845
2022-12-12,101.8725,103.0137,101.1289,102.27,527028
2022-12-13,102.0836,102.822,101.6403,102.3786,289662
2022-12-14,102.098,106.0742,100.3131,104.2893,1734571
2022-12-15,104.1908,105.0386,102.5024,103.3503,1218414
2022-12-16,103.6538,103.9284,103.1135,103.3881,688260
2022-12-19,103.2134,103.6352,102.2438,102.6656,1365806
2022-12-20,102.6398,105.6752,101.4549,104.4904,1170655
2022-12-21,104.7863,106.7145,100.014,101.9422,1435924
2022-12-22,101.6404,102.5675,100.1322,101.0593,1472628
2022-12-23,100.9351,101.3818,99.9249,100.3716,1775486
2022-12-26,100.5651,101.6337,100.1316,101.2002,461494
2022-12-27,100.9548,102.9474,99.9476,101.9403,1744785
2022-12-28,102.2022,104.7678,101.094,103.6595,1903558
2022-12-29,103.8676,105.3928,100.0787,101.6038,1007890
2022-12-30,101.3862,103.7326,100.1712,102.5175,1924149
2023-01-02,102.5743,103.5244,101.148,102.0981,1325670
2023-01-03,102.1321,103.3268,100.0231,101.2178,1945985
2023-01-04,101.3355,102.7603,100.4487,101.8735,1164816
2023-01-05,101.7554,102.3974,100.035,100.677,204036
2023-01-06,100.607,102.0811,96.5729,98.0469,502254
2023-01-09,97.8944,98.5023,97.0114,97.6192,1358177
2023-01-10,97.4974,99.0468,94.23,95.7795,1893832
2023-01-11,95.5931,96.0122,94.6266,95.0457,1407935
2023-01-12,95.2763,96.1956,94.6927,95.6121,1415386
2023-01-13,95.8343,96.5649,95.3616,96.0922,1783842
2023-01-16,96.0115,99.6056,94.575,98.1691,740748
2023-01-17,98.2829,98.7163,97.5204,97.9538,562659
2023-01-18,97.9481,99.156,94.8547,96.0626,1791964
2023-01-19,95.9363,96.553,94.5714,95.1882,423252
2023-01-20,95.1023,95.748,93.4796,94.1253,762572
2023-01-23,94.388,95.6548,91.4407,92.7076,1656981
2023-01-24,92.6194,94.1556,91.8645,93.4008,654052
2023-01-25,93.4448,94.3303,91.8334,92.7188,671062
2023-01-26,92.9664,94.7299,88.6085,90.372,1799876
2023-01-27,90.2622,92.6882,89.0151,91.4411,318855
2023-01-30,91.6106,91.974,91.1071,91.4705,1438490
2023-01-31,91.2587,93.1249,90.2231,92.0893,365456
2023-02-01,92.2182,92.7835,91.8142,92.3795,413184
2023-02-02,92.5495,94.2091,91.6668,93.3265,1361319
2023-02-03,93.5154,94.1025,92.9197,93.5068,1191117
2023-02-06,93.7733,96.2437,92.7227,95.1931,1164545
2023-02-07,95.3136,96.4528,94.6847,95.8239,665239
2023-02-08,96.0983,97.0439,95.4551,96.4007,1546216
2023-02-09,96.2725,97.5133,95.7477,96.9885,470967
2023-02-10,97.0011,98.3194,93.8948,95.2131,1652816
2023-02-13,95.0497,95.2799,94.8705,95.1006,1216640
2023-02-14,94.863,95.1087,94.6254,94.8711,204873
2023-02-15,94.8364,95.9143,94.1564,95.2344,1090122
2023-02-16,95.3599,96.9165,92.0606,93.6171,1879288
2023-02-17,93.7735,97.5352,92.0409,95.8026,1085460
2023-02-20,95.5249,96.5223,95.02,96.0174,1783416
2023-02-21,96.2721,97.3076,93.5348,94.5703,263231
2023-02-22,94.4269,95.7822,91.1697,92.525,1879511
2023-02-23,92.4097,92.8122,91.9164,92.3189,649501
2023-02-24,92.5031,92.8956,91.9659,92.3584,1583603
2023-02-27,92.5768,93.6119,90.5699,91.605,306071
2023-02-28,91.735,92.4797,91.1429,91.8876,890761
2023-03-01,91.7955,92.4972,90.539,91.2408,1488198
2023-03-02,91.2205,93.0184,90.3117,92.1096,646694
2023-03-03,92.2945,93.202,90.4459,91.3533,1916617
2023-03-06,91.2751,92.071,90.6805,91.4764,1842423
2023-03-07,91.644,94.1491,90.3736,92.8787,836065
2023-03-08,93.0359,98.5607,90.7352,96.26,956386
2023-03-09,96.2419,97.5308,93.7758,95.0647,1986940
2023-03-10,95.2909,96.2707,93.5976,94.5774,1078231
2023-03-13,94.5119,95.1117,93.0271,93.6269,1859881
2023-03-14,93.7673,95.6015,92.9073,94.7415,1457197
2023-03-15,94.821,96.0996,92.1207,93.3994,1059900
2023-03-16,93.3048,93.7679,92.4571,92.9201,1439122
2023-03-17,92.9378,93.5259,92.4352,93.0233,1170164
2023-03-20,93.0825,93.7843,91.2269,91.9287,1448175
2023-03-21,91.949,92.6933,90.1384,90.8827,877707
2023-03-22,90.6705,91.0993,90.0356,90.4644,1322475
2023-03-23,90.7312,92.2212,86.5172,88.0073,1301602
2023-03-24,88.2537,89.4933,85.1845,86.4241,1115536
2023-03-27,86.1843,86.4049,85.9525,86.1731,1157625
2023-03-28,86.4028,87.3218,85.7152,86.6342,1580644
2023-03-29,86.6506,86.939,86.3769,86.6654,573741
2023-03-30,86.4707,87.6529,83.5128,84.6949,912423
2023-03-31,84.8578,85.6041,83.668,84.4143,1311123
2023-04-03,84.3803,86.8016,83.3082,85.7295,672251
2023-04-04,85.8391,87.2648,85.2873,86.7129,1628842
2023-04-05,86.8832,87.0959,86.6647,86.8774,1836329
2023-04-06,86.8972,87.7635,85.1535,86.0198,1110100
2023-04-07,85.7873,87.9449,84.9348,87.0924,1722773
2023-04-10,87.2609,87.8082,86.0718,86.6191,279434
2023-04-11,86.72,87.8054,84.326,85.4115,1492310
2023-04-12,85.6217,86.4443,83.8676,84.6903,1005237
2023-04-13,84.5735,88.1801,83.2122,86.8188,502866
2023-04-14,86.9674,87.9578,86.3673,87.3577,1750288
2023-04-17,87.5533,90.283,86.3394,89.0691,282182
2023-04-18,88.9916,89.2578,88.4159,88.6821,1997472
2023-04-19,88.6343,91.0662,87.6567,90.0886,1860404
2023-04-20,89.9988,90.5032,89.0231,89.5274,1554215
2023-04-21,89.2619,90.2753,88.5235,89.5369,1897248
2023-04-24,89.3926,94.743,87.5266,92.877,1473394
2023-04-25,92.7831,94.8917,91.8762,93.9848,690332
2023-04-26,93.764,94.1213,93.1155,93.4728,1756335
2023-04-27,93.6217,94.2008,92.9163,93.4954,1333030
2023-04-28,93.4544,94.9159,92.574,94.0355,1352238
2023-05-01,94.0739,96.6127,93.1401,95.6788,233068
2023-05-02,95.5552,96.3877,94.3158,95.1483,901354
2023-05-03,95.0686,96.5915,91.5278,93.0507,908606
2023-05-04,93.1922,93.5939,92.4346,92.8363,759186
2023-05-05,92.8195,93.7336,92.0837,92.9978,1467178
2023-05-08,93.0517,93.6572,92.6692,93.2748,1980914
2023-05-09,93.2315,96.5671,91.7314,95.0671,849868
2023-05-10,95.0996,95.9382,94.7253,95.5639,693633
2023-05-11,95.7918,97.5016,94.9663,96.6761,1652811
2023-05-12,96.5412,97.5432,94.3528,95.3548,878105
2023-05-15,95.3657,97.7869,94.1192,96.5404,1843034
2023-05-16,96.6489,101.1896,94.7094,99.2501,1583528
2023-05-17,99.004,101.3123,97.9304,100.2387,446974
2023-05-18,100.5166,100.7061,100.3639,100.5534,837247
2023-05-19,100.5527,101.2106,100.0785,100.7365,1438704
2023-05-22,100.5825,104.523,99.0329,102.9734,231192
2023-05-23,103.1343,104.5885,100.2922,101.7463,876808
2023-05-24,101.9389,102.6736,100.837,101.5717,443722
2023-05-25,101.6513,102.7258,101.0458,102.1203,513891
2023-05-26,102.3753,103.683,101.7078,103.0156,1729817
2023-05-29,102.7615,103.5532,101.6131,102.4048,828635
2023-05-30,102.4217,103.0722,102.0937,102.7442,1632456
2023-05-31,102.894,103.817,101.4166,102.3396,1067264
2023-06-01,102.5956,103.2201,101.8205,102.445,1762916
2023-06-02,102.5319,103.0744,101.6876,102.2301,1812605
2023-06-05,102.2928,103.6314,99.409,100.7475,1536338
2023-06-06,100.68,101.0803,100.3058,100.7061,1577723
2023-06-07,100.7494,102.5177,100.0289,101.7972,437856
2023-06-08,101.8307,102.8474,99.5265,100.5432,209321
2023-06-09,100.7876,101.2007,99.8156,100.2287,1775168
2023-06-12,100.4254,101.5381,99.949,101.0617,301597
2023-06-13,101.2055,102.3461,98.5522,99.6927,268134
2023-06-14,99.9462,100.5907,99.2844,99.9289,1988939
2023-06-15,99.6688,100.435,97.8285,98.5947,489273
2023-06-16,98.7542,101.1268,97.6795,100.0521,1201923
2023-06-19,100.0302,105.1904,97.8048,102.9649,268733
2023-06-20,103.1205,107.2932,101.2812,105.4539,1298334
2023-06-21,105.3249,106.1737,104.2208,105.0696,668138
2023-06-22,105.049,106.8983,104.0522,105.9015,834971
2023-06-23,106.1078,106.7048,105.3399,105.9369,263748
2023-06-26,105.6414,106.6075,104.9816,105.9477,1696595
2023-06-27,105.8149,109.2911,104.3036,107.7797,1973279
2023-06-28,107.7722,109.1029,104.6327,105.9633,1202648
2023-06-29,106.1868,108.0268,105.3345,107.1746,566882
2023-06-30,107.0267,107.3277,106.6695,106.9705,1266674
2023-07-03,107.1779,109.476,106.3087,108.6068,519797
2023-07-04,108.4403,109.1571,107.9551,108.6719,649125
2023-07-05,108.5436,109.6355,106.5604,107.6524,1584352
2023-07-06,107.6871,108.4263,107.1106,107.8497,1598075
2023-07-07,107.9493,109.1815,107.3889,108.6212,460788
2023-07-10,108.8689,109.7384,107.6257,108.4952,585502
2023-07-11,108.7422,109.1795,108.5043,108.9415,1850278
2023-07-12,108.7782,109.8763,107.0088,108.1068,447062
2023-07-13,108.2662,110.3217,103.202,105.2576,978659
2023-07-14,105.3428,107.2498,104.3801,106.2872,1275282
2023-07-17,106.2145,107.8518,105.4061,107.0433,261403
2023-07-18,107.2206,107.9671,106.3437,107.0902,1698186
2023-07-19,107.3456,107.6123,106.769,107.0357,1489632
2023-07-20,107.0224,108.9108,106.3133,108.2017,727537
